created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Jul 15 11:03:17 +0000 2021;1415628025790558209;"@HaloBCA halo, mau tanya BCA ID di welma dgn USER ID internet banking klikbca berbedakah?";1;2;0;0;in;192203860;1415628025790558209;denykurniw27;https://twitter.com/denykurniw27/status/1415628025790558209
Wed Jul 14 07:00:31 +0000 2021;1415204544548638721;"BCA Menyediakan Produk Reksa Dana Saham USD di WELMA https://t.co/VnBDqCiFR8";0;0;1;2;in;1226436091617505281;1415204544548638721;keuangannews_id;https://twitter.com/keuangannews_id/status/1415204544548638721
Mon Jul 12 08:22:04 +0000 2021;1414500292641521664;"Buat yang baru belajar investasi, SBR010 (Saving Bond Retail) bisa jadi pilihan loh 🤓 SBR010 bisa kamu dapatkan di Bank BCA dengan kupon 5,10% mengambang. Yuk, dapatkan di aplikasi Welma dan KlikBCA dengan cashback Rp70 ribu di Welma 🤩 Selengkapnya: https://t.co/QXRUtepTX9";0;0;0;1;in;17824435;1414500292641521664;GoodLifeBCA;https://twitter.com/GoodLifeBCA/status/1414500292641521664
Fri Jul 09 06:51:13 +0000 2021;1413390267411959809;"Ayo, investasi sambil membangun negeri!  SBR010 sudah bisa Anda dapatkan di BCA. Dengan kupon 5,10% jenis kupon mengambang, Anda bisa dapatkan di aplikasi Welma atau KlikBCA.   Dapatkan cashback Rp70 ribu bagi yang pesan melalui aplikasi Welma!   Info: https://t.co/cNQD3McLiy";0;2;1;7;in;567255514;1413390267411959809;BankBCA;https://twitter.com/BankBCA/status/1413390267411959809
Wed Jun 30 06:25:19 +0000 2021;1410122256286576642;"@harrybuana Berikut kami infokan kriteria nasabah agar dapat mendaftarkan data investor melalui Welma Bpk/Ibu Pelanggan. Agar dapat melakukan Pendaftaran Data Investor melalui Welma, maka nasabah BCA harus memenuhi kriteria berikut: - Memiliki rekening BCA dan (1/3) ^Lexa";0;0;0;0;in;620977821;1410110527297048577;HaloBCA;https://twitter.com/HaloBCA/status/1410122256286576642
Fri Jun 25 03:31:42 +0000 2021;1408266627045466118;"@happimeya Sangat disayangkan untuk kendalanya Bpk/Ibu. Silakan kirim tampilan gambar kendala fasilitas m-BCA pada BCA mobile, Welma dan myBCA mobile kepada kami, agar kami cek lebih lanjut ya.  Tks :) ^Beno";0;1;0;0;in;620977821;1384380778981646339;HaloBCA;https://twitter.com/HaloBCA/status/1408266627045466118
Wed Jun 23 12:36:14 +0000 2021;1407678887606190086;"@charles_0505 Dengan senang hati kami informasikan Bapak Charles. Bapak dapat melakukan pendaftaran Data Investor (SID) Reksa Dana melalui Welma. Namun jika terkendala kami sarankan datang langsung ke Cabang BCA dengan membawa KTP asli, kartu ATM dan buku tabungan (1/2) ^komar";0;1;0;0;in;620977821;1407676049509404673;HaloBCA;https://twitter.com/HaloBCA/status/1407678887606190086
Mon Jun 21 03:47:16 +0000 2021;1406820993281130499;"@EFajarsari Pengkaitan Rekening ke BCA ID di Welma. Agar Bpk dapat bertransaksi finansial di Welma, BCA ID harus dikaitkan ke rekening BCA milik nasabah dengan langkah-langkah sebagai berikut: 1. Pilih Connect My Account di layar portofolio atau layar profil (1/4) ^Nena";0;0;0;0;in;620977821;1406793977173475329;HaloBCA;https://twitter.com/HaloBCA/status/1406820993281130499
Mon Jun 21 03:47:16 +0000 2021;1406820993276932096;"@EFajarsari Welma. 2. Input nomor kartu ATM (Kartu Paspor/kartu Tapres/kartu BCA Dollar) 3. Kirim SMS verifikasi dari nomor handphone e-Banking yang telah terinstall Welma. 4. Buat PIN BCA ID. 5. Menampilkan seluruh nomor rekening yang berada dalam 1 CIN nasabah (2/4) ^Nena";0;0;0;0;in;620977821;1406793977173475329;HaloBCA;https://twitter.com/HaloBCA/status/1406820993276932096
Mon Jun 21 03:46:12 +0000 2021;1406820723440582657;"@EFajarsari Berikut alur aktivasi BCA ID: - Mulai. - Klik link aktivasi yg dikirim ke email. - Terima email berhasil aktivasi. - Bpk Eka dapat login ke Welma. - Selesai. Catatan : Data yang diperlukan untuk registrasi BCA ID adalah nama, alamat email, username BCA (1/2) ^Nena";0;0;0;0;in;620977821;1406793977173475329;HaloBCA;https://twitter.com/HaloBCA/status/1406820723440582657
Mon Jun 21 03:44:05 +0000 2021;1406820188536774659;"@EFajarsari Benar Bpk Eka registrasi fasilitas Welma tidak harus ke Cabang BCA. Untuk dapat login di Welma menggunakan BCA ID, nasabah perlu melakukan registrasi dan aktivasi BCA ID. Berikut alur registrasi BCA ID di Welma: - Mulai. - Onboarding penjelasan di (1/2) ^Nena";0;0;0;0;in;620977821;1406793977173475329;HaloBCA;https://twitter.com/HaloBCA/status/1406820188536774659
Mon Jun 21 03:44:04 +0000 2021;1406820188285149188;"@EFajarsari Welma. - Menyetujui ketentuan di Welma dan BCA ID. - Masukkan data untuk registrasi BCA ID. - Lakukan aktivasi BCA ID melalui email. - Selesai. :) Tks (2/2) ^Nena";0;0;0;0;in;620977821;1406793977173475329;HaloBCA;https://twitter.com/HaloBCA/status/1406820188285149188
Mon Jun 21 02:59:50 +0000 2021;1406809053175500801;"@EFajarsari Setelah melalui poin 3 dan 4, nasabah dapat login di Welma menggunakan BCA ID yang telah dibuat sebelumnya ya Ibu Eka. Tks :) (2/2) ^Mei";0;0;0;0;in;620977821;1406793977173475329;HaloBCA;https://twitter.com/HaloBCA/status/1406809053175500801
Mon Jun 21 02:59:50 +0000 2021;1406809053154607112;"@EFajarsari Welma bisa didapatkan oleh nasabah melalui langkah-langkah berikut: 1. Install Welma pada device Android atau iOS. 2. Menyetujui ketentuan Welma dan ketentuan BCA ID. 3. Registrasi BCA ID. 4. Aktivasi BCA ID menggunakan link yang dikirimkan ke email. 5. (1/2) ^Mei";0;0;0;0;in;620977821;1406793977173475329;HaloBCA;https://twitter.com/HaloBCA/status/1406809053154607112
Sat Jun 19 05:55:04 +0000 2021;1406128379128999940;"@HoseaOkta14 atau Android Catatan : BCA ID yang digunakan pada aplikasi Welma dan myBCA mobile dapat digunakan langsung di myBCA Web. Tks :) (2/2) ^Ita";0;0;0;0;in;620977821;1406123560620290049;HaloBCA;https://twitter.com/HaloBCA/status/1406128379128999940
Mon Jun 14 02:30:44 +0000 2021;1404265014718963718;"@wkwkwkya Dengan senang hati kami informasikan. Mohon diinfokan terlebih dahulu Bapak/Ibu pelanggan apakah BCA ID Welma atau BCA ID myBCA? :) Tks ^Ajo";0;1;0;0;in;620977821;1404263021036244994;HaloBCA;https://twitter.com/HaloBCA/status/1404265014718963718
Sun Jun 13 10:32:13 +0000 2021;1404023798471352322;"@diniar__ Dengan senang hati kami informasikan, untuk mendaftar Reksadana BCA salah satunya Ibu Diniar bisa melalui aplikasi Welma ya. Informasi terkait Reksadana dapat diketahui melalui website kami berikut: (1/2) ^Sihab";0;0;0;0;in;620977821;1404022238219706369;HaloBCA;https://twitter.com/HaloBCA/status/1404023798471352322
Tue Jun 08 06:14:37 +0000 2021;1402147032970666002;"@danielhutagaol Sekarang sudah gak ngendap lagi btw. karena that 500 mill bisa diconvert ke bibitnya si BCA yang namanya welma, jadi duitnya bisa dimasukin ke financial product walaupun terbatas ke MF Saham sama Obligasi";0;0;0;0;in;1347497054646403073;1402127668515020806;bunjipyeong;https://twitter.com/bunjipyeong/status/1402147032970666002
Fri Jun 04 09:56:04 +0000 2021;1400753207782088709;"@malementari Jika kamu berminat lakukan pembelian Reksa Dana di aplikasi Welma maka pastikan kamu sudah memiliki BCA ID dan SID di BCA ya. Apakah kamu berminat?";0;1;0;0;in;351429302;1400383302561796101;XpresiBCA;https://twitter.com/XpresiBCA/status/1400753207782088709
Thu Jun 03 08:34:39 +0000 2021;1400370332721160198;"@Diah_Wishes Selamat sore, @Diah_Wishes. Jika Anda ingin berinvestasi di BCA salah satunya dapat membeli produk investasi melalui aplikasi Welma ya. Informasi lebih lanjut dapat akses link: https://t.co/T1J1gfvlOk";0;1;0;0;in;567255514;1399998691939811328;BankBCA;https://twitter.com/BankBCA/status/1400370332721160198
Fri May 28 06:01:32 +0000 2021;1398157470007119873;"@dedoycahoy Jika BCA ID telah terkait ke CIN Bpk/Ibu Pelanggan maka apabila lupa email, kami sarankan lakukan hal berikut : - Mengakses fitur Lupa BCA ID yang terdapat pada layar login Welma. - Pilih Lupa email. - Input nomor rekening dan nomor kartu ATM.  :) Tks ^Nena";0;0;0;0;in;620977821;1398156152408444930;HaloBCA;https://twitter.com/HaloBCA/status/1398157470007119873
Mon May 24 14:20:13 +0000 2021;1396833417325600772;"@B_64_NIS Dengan senang hati kami informasikan Ibu Sekar, untuk aplikasi Welma adalah salah satu produk BCA ya. Welma adalah Mobile Apps untuk mendapatkan informasi dan bertransaksi Reksa Dana, Obligasi dan Asuransi. :) Tks ^Adin";0;0;0;0;in;620977821;1396715452219330561;HaloBCA;https://twitter.com/HaloBCA/status/1396833417325600772
Mon May 24 06:42:16 +0000 2021;1396718171344625668;"@B_64_NIS Dengan senang hati kami informasikan Ibu Sekar, untuk aplikasi Welam adalah salah satu produk BCA ya. Welma adalah Mobile Apps untuk mendapatkan informasi dan bertransaksi Reksa Dana, Obligasi dan Asuransi. :) Tks ^Adin";0;1;0;0;in;620977821;1396715452219330561;HaloBCA;https://twitter.com/HaloBCA/status/1396718171344625668
Mon May 24 05:03:32 +0000 2021;1396693323956424704;"BCA Digital ini dibuat biar nasabah2 lama yg ga bisa ikut trnsformasi digital tetep loyal sama BCA. Makanya internet banking dan m banking ya gitu2 aja.  Baru2 aja ada welma.";0;0;0;0;in;54792481;1396693323956424704;subb_jero;https://twitter.com/subb_jero/status/1396693323956424704
Sun May 23 17:06:40 +0000 2021;1396512917659406337;"Ahh, ini sih yang setuju banget.. Handling customer nya BCA tuh idaman, luluh deh pas dapet problem tapi dihandle sama Security, CS, dan tim front line BCA lain..  *aplikasi BCA mobile, Welma, bisa dimaafkan lah.. Sekarang bertahap baru develop myBCA kok..";0;1;0;0;in;65535131;1396512917659406337;bukanfms;https://twitter.com/bukanfms/status/1396512917659406337
Sun May 23 14:02:17 +0000 2021;1396466517122838529;"@aliralira Bca welma jlek knp mnrut Kaka? Sy bru install soal ny 🤔";0;0;0;0;in;1306939835693674501;1396387195133448199;randomotion19;https://twitter.com/randomotion19/status/1396466517122838529
Sun May 23 08:50:36 +0000 2021;1396388080022548482;"*bukan buzzer BCA, I’ve had my part marah2 ma mereka tapi ditangani dengan baik. Ga ada cerita harus tutup rekening, in fact malah sebaliknya, gw buka rekening baru setelah yakin pelayanannya baik.  Pesan pribadi: everything is great but BCA Welma’s interface tu jelek banget.";37;10;78;1104;in;252461798;1396387195133448199;aliralira;https://twitter.com/aliralira/status/1396388080022548482
Sat May 22 17:22:22 +0000 2021;1396154481251799046;"@cahyaadhiputra Dengan senang hati kami informasikan Bapak Cahya. Welma merupakan aplikasi mobile yang dapat digunakan nasabah untuk mendapatkan/melihat informasi terkait produk wealth BCA (Reksa Dana, Obligasi, dan Asuransi), melakukan transaksi jual/beli, serta (1/3) ^komar";0;0;0;0;in;620977821;1396143661478412290;HaloBCA;https://twitter.com/HaloBCA/status/1396154481251799046
Sat May 22 04:43:02 +0000 2021;1395963389789102084;"Investasi dan asuransi yang nyaman dalam genggaman? Welma BCA solusinya! Baca selengkapnya di sini. https://t.co/kmXQ7eTor8";0;0;0;3;in;759692754985242625;1395963389789102084;kumparan;https://twitter.com/kumparan/status/1395963389789102084
Tue May 18 14:59:55 +0000 2021;1394669083505819649;"@bossbellkim94 Welma itu sekuritas punyanya BCA sndiri ?? Lu gak nyari saham yg dibawa cepe apa per 1 lotnya ?  Anisa doang mau belajar milih2 jam ahahahaha";0;1;0;0;in;341498228;1394661895169183744;exodinkerbell;https://twitter.com/exodinkerbell/status/1394669083505819649
Sun May 16 05:46:27 +0000 2021;1393805020819165188;"ini mybca, bca mobile, sama welma ga mau dijadiin satu app aja? asa rame² teuing. 🤔";0;0;0;0;in;1657989481;1393805020819165188;onowabojet;https://twitter.com/onowabojet/status/1393805020819165188
Sat May 15 10:04:16 +0000 2021;1393507516194070530;"@wndrsetiawan Kami turut prihatin atas kendala yang Bapak Wendra alami. Mohon memastikan apakah Bapak sudah memiliki BCA ID di Welma? :) Tks ^Ita";0;1;0;0;in;620977821;1393506816248614915;HaloBCA;https://twitter.com/HaloBCA/status/1393507516194070530
Thu May 13 02:43:20 +0000 2021;1392671776077873155;"@HaloBCA min aku mau reset password tapi begini terus, udah coba di myBCA sama Welma tapi sama aja.  p.s. ini udah hubungin halo bca jadi harusnya tinggal reset aja https://t.co/6NrtrZELQ3";0;2;0;0;in;209918516;1392671776077873155;kcngtlr;https://twitter.com/kcngtlr/status/1392671776077873155
Wed May 12 06:58:12 +0000 2021;1392373528393965579;"@tigorsiagian Tambahin Welma by bca Pak.";0;0;0;0;in;140331615;1392367753445527552;hendrixus;https://twitter.com/hendrixus/status/1392373528393965579
Tue May 11 05:52:51 +0000 2021;1391994693773312002;"@DION63648316 Hai, @DION63648316. Tidak harus memiliki aplikasi Welma kok, kamu bisa langsung melakukan pendaftaran BCA ID di aplikasi myBCA jika belum memiliki BCA ID tersebut ya.";0;0;0;0;in;351429302;1391945304576905220;XpresiBCA;https://twitter.com/XpresiBCA/status/1391994693773312002
Tue May 11 05:48:03 +0000 2021;1391993486203838465;"@leonardodimz Tidak ada ketentuan khusus, selama kamu sudah memiliki rekening BCA maka bisa melakukan transaksi menggunakan aplikasi Welma sesuai yang kamu inginkan ya. Selengkapnya bisa cek link berikut: https://t.co/nACfNdHTRV (2/2)";0;0;0;0;in;351429302;1391660817330827266;XpresiBCA;https://twitter.com/XpresiBCA/status/1391993486203838465
Tue May 11 05:47:44 +0000 2021;1391993403399880706;"@leonardodimz Welma adalah aplikasi mobile yang dapat digunakan untuk mendapatkan/melihat informasi terkait produk wealth BCA (Reksa Dana, Obligasi, dan Asuransi), melakukan transaksi jual/beli serta melihat portofolio investasi atas produk Reksa Dana dan Obligasi yang dimiliki nasabah. (1/2)";0;0;0;0;in;351429302;1391660817330827266;XpresiBCA;https://twitter.com/XpresiBCA/status/1391993403399880706
Tue May 11 02:36:36 +0000 2021;1391945304576905220;"@XpresiBCA kalau saya mau punya app mybca itu harus punya welma dulu ya biar dpt BCA id nya? Soalnya login app mybca minta BCA id";0;1;0;0;in;1295903802109788161;1391945304576905220;DION63648316;https://twitter.com/DION63648316/status/1391945304576905220
Fri May 07 04:22:02 +0000 2021;1390522285694480385;"Bisa Dipakai untuk Akses myBCA dan Welma, Ini yang Perlu Diketahui Saat Bikin BCA ID  https://t.co/j4CN6uVsSA";0;0;0;1;in;188438662;1390522285694480385;KompasEkonomi;https://twitter.com/KompasEkonomi/status/1390522285694480385
Fri May 07 04:18:04 +0000 2021;1390521288771334144;"BCA ID bukanlah nomor kartu debit, rekening, user ID BCA mobile, atau KlikBCA, melainkan username untuk login ke myBCA dan Welma. https://t.co/iXR1daz9EL";0;0;0;2;in;23343960;1390521288771334144;kompascom;https://twitter.com/kompascom/status/1390521288771334144
Thu May 06 05:38:36 +0000 2021;1390179169061855233;"BCA ID merupakan single user ID yang bisa digunakan untuk mengakses layanan finansial maupun non-finansial di myBCA dan Welma. https://t.co/6csSmQURrZ";0;0;0;3;in;759692754985242625;1390179169061855233;kumparan;https://twitter.com/kumparan/status/1390179169061855233
Wed May 05 09:11:02 +0000 2021;1389870241019162626;"Proses pembelian produk di welma dari tanggal 4 belum ada kejelasan, dan rekening Reksadana saya ga muncul di BcA mobile.. Bagaimana solusinya?  @HaloBCA";0;3;0;0;in;592615443;1389870241019162626;lungguhdisek;https://twitter.com/lungguhdisek/status/1389870241019162626
Wed May 05 08:39:29 +0000 2021;1389862299192610817;"Buat yg sudah punya aplikasi WELMA BCA, user ID-nya pakai user ID yg sama dgn Welma.  Apa sih Welma itu?";0;1;0;0;in;1320108684014280704;1389862056355000322;faradudut;https://twitter.com/faradudut/status/1389862299192610817
Wed May 05 05:03:09 +0000 2021;1389807858297057281;"@rurune_haru Mohon maaf atas kendala yang dialami Bpk/Ibu pelanggan, mohon diinformasikan saat ini ingin registrasi BCA ID pada aplikasi Welma atau myBCA? :) Tks^Ruth";0;0;0;0;in;620977821;1389798375910903811;HaloBCA;https://twitter.com/HaloBCA/status/1389807858297057281
Wed May 05 03:38:57 +0000 2021;1389786670459801602;"@ditopuccino Jika Bapak Didik bahwa untuk mengetahui BCA ID dapat mengakses fitur Lupa BCA ID yang terdapat pada layar login Welma. :) Tks ^Alif";0;1;0;0;in;620977821;1389474421853753350;HaloBCA;https://twitter.com/HaloBCA/status/1389786670459801602
Wed May 05 03:30:50 +0000 2021;1389784626743320579;"@ditopuccino Mohon maaf atas kendala yang Bpk Didik alami, mohon diinformasikan sebelumnya apakah Bpk sudah memiliki BCA ID yang terhubung ke rekening tersebut pada aplikasi Welma?  :) Tks ^Ruth";0;1;0;0;in;620977821;1389474421853753350;HaloBCA;https://twitter.com/HaloBCA/status/1389784626743320579
Fri Apr 30 00:43:05 +0000 2021;1387930469254111234;"Biar THR kamu gak lenyap gitu aja, coba deh mulai investasi di aplikasi Welma dari BCA 😉 Selain investasi, kamu juga bisa punya asuransi. Yuk, langsung aja install aplikasinya, info lebih lanjut bisa dicek melalui 👉 https://t.co/WGsgNlbuSB";0;0;0;1;in;351429302;1387753536579063808;XpresiBCA;https://twitter.com/XpresiBCA/status/1387930469254111234
Sat Apr 24 18:20:26 +0000 2021;1386022235278766084;"Apakah harus buka rekening BCA untuk aktifkan welma@HaloBCA";0;0;0;0;in;1345696481378897921;1386022235278766084;Putra97730357;https://twitter.com/Putra97730357/status/1386022235278766084
Fri Apr 23 07:48:16 +0000 2021;1385500759106625536;"@HaloBCA hai, kenapa ya portofolio obligasi yg dibeli di WelmaBCA ga muncul di portofolio web Akses KSEI?";0;2;0;0;in;56964217;1385500759106625536;AdamMuslim;https://twitter.com/AdamMuslim/status/1385500759106625536
Wed Apr 07 05:39:58 +0000 2021;1379670262522671106;"Bisa juga lewat Welma BCA";0;0;0;0;in;31576760;1379670262522671106;nastysingle;https://twitter.com/nastysingle/status/1379670262522671106
Mon Mar 29 03:26:08 +0000 2021;1376375093366956034;"@hijacker76 Mohon maaf atas ketidaknyamanannya. Perihal notifikasi pembukaan rekening online via BCA mobile tdk berpengaruh ke Welma Bpk Eko. :) Tks ^Lexa";0;0;0;0;in;620977821;1376374465777430529;HaloBCA;https://twitter.com/HaloBCA/status/1376375093366956034
Thu Mar 25 10:25:11 +0000 2021;1375030998337921026;"Baru tau ada BCA WELMA. Kebaca yaa singkatannya 'Wealth Management', mungkin @GoodLifeBCA udah capek ngide nama wkwkwk.  Tampilannya khas BCA lah, tradisional. Bisa integrate sm akun BCA. Tapi... gila aplikasi BCA banyak banget dihp gw, udah berasa bank Korea aja semua terpisah2";0;1;0;3;in;252461798;1375030998337921026;aliralira;https://twitter.com/aliralira/status/1375030998337921026
Wed Mar 24 08:21:45 +0000 2021;1374637545800097798;"@HaloBCA saat proses daftar akun welma diminta untuk memasukkan cabang pembukaan rek BCA, saya cari gandaria city tidak ada.. padahal saya buka akun di sana https://t.co/1QLt77UGC0";1;3;0;0;in;1372344151140757505;1374633340670668803;gummyxmile;https://twitter.com/gummyxmile/status/1374637545800097798
Tue Mar 23 04:13:26 +0000 2021;1374212666567188482;"Yg ikutan cover welma bca sapa dah, malah aku yg diminta nyanyiii 😞";0;0;0;1;in;715583990;1374212666567188482;ctrwa_;https://twitter.com/ctrwa_/status/1374212666567188482
Fri Mar 19 03:37:11 +0000 2021;1372753992946655236;"@sitimaee6 Berikut kriteria nasabah agar dapat mendaftarkan data investor melalui Welma: - Memiliki rekening BCA dan sudah dikaitkan dengan BCA ID - WNI yang tidak memiliki kewajiban pajak di Negara lain selain Indonesia. (3/4)";0;0;0;0;in;567255514;1372726761297907713;BankBCA;https://twitter.com/BankBCA/status/1372753992946655236
Fri Mar 19 03:14:18 +0000 2021;1372748234007908354;"@GaneshaDito Halo, @GaneshaDito. Limit transaksi pembelian Reksa Dana dan Obligasi Pasar Sekunder di Welma yaitu jika dengan mata uang IDR maka Rp1.000.000.000/akun BCA ID/hari dan untuk mata uang USD yaitu USD 80.000/akun BCA ID/hari ya.";0;0;0;0;in;17824435;1372723721887084545;GoodLifeBCA;https://twitter.com/GoodLifeBCA/status/1372748234007908354
Fri Mar 19 02:08:02 +0000 2021;1372731560466673668;"@putriikinan1 Selamat pagi, kami informasikan kembali Ibu Alesya, untuk pengkaitan rekening ke BCA ID di Welma tidak dapat menggunakan kartu ATM jenis TabunganKu. Silakan input nomor kartu ATM (Kartu Paspor/kartu Tapres/kartu BCA Dollar​) ya. :) Tks ^Arita";0;0;0;0;in;620977821;1372727391114555397;HaloBCA;https://twitter.com/HaloBCA/status/1372731560466673668
Wed Mar 17 14:35:31 +0000 2021;1372194894228418565;"@ekose85 Halo, @ekose85. Welma adalah aplikasi mobile yang digunakan untuk mendapatkan/melihat informasi terkait produk wealth BCA (Reksa Dana, Obligasi dan Asuransi), melakukan transaksi jual/beli serta melihat portofolio investasi atas produk Reksa Dana dan Obligasi yang dimiliki. (1/2)";0;0;0;0;in;17824435;1370346201346760705;GoodLifeBCA;https://twitter.com/GoodLifeBCA/status/1372194894228418565
Fri Mar 12 12:13:32 +0000 2021;1370347223100264453;"Wow di repost sama akun BCA 😄 Emang #SeriusItuGampang ya ! Gw aja udh download Welma. Lo kapan ? No Debat ! https://t.co/5k6BTJUYXT";0;1;1;4;in;51087531;1370347223100264453;abdelachrian;https://twitter.com/abdelachrian/status/1370347223100264453
Fri Mar 12 12:09:28 +0000 2021;1370346201346760705;"Widih kereen pada hafal lagunya Welma nih 💚🎶 Gak cuma udah hafal lagunya, tapi udah gak bingung lagi dong cara investasi. Yuk download aplikasi Welma dari BCA dan mulai investasi. Klik  https://t.co/2iTKQ2efoM  Soalnya #SeriusItuGampang https://t.co/Nw1zMtCoqS";4;15;38;269;in;17824435;1370346201346760705;GoodLifeBCA;https://twitter.com/GoodLifeBCA/status/1370346201346760705
Tue Mar 09 09:43:25 +0000 2021;1369222280375533570;"@HaloBCA ok deh, iya buang pulsa cuma cs welma juga bingung, mau naruh duit jadi repot, emang nggak bener pelayanan bca welma ini. percuma jadi nasabah prioritas";1;3;0;0;in;191706088;1369210200125706241;fajarep;https://twitter.com/fajarep/status/1369222280375533570
Tue Mar 09 08:40:20 +0000 2021;1369206404351922176;"@abdelachrian @GoodLifeBCA Welma welma welmanya dong 🤔, aplikasi investasi BCA 🤑";0;1;0;7;in;1105524072471945216;1369196512111038465;kristoimmanuel;https://twitter.com/kristoimmanuel/status/1369206404351922176
Fri Mar 05 02:05:40 +0000 2021;1367657534773850117;"@Karel93483701 Welma bisa dilakukan transaksi dengan Simcard Ibu Karel yaitu (Simcard Indonesia yang di daftarkan pada menu eBanking di ATM BCA). Selama nomor HP Ibu yang terdaftar di eBanking ATM BCA aktif dan devices yang digunakan untuk transaksi Welma (1/2) ^Aldi";0;0;0;0;in;620977821;1367656035977105411;HaloBCA;https://twitter.com/HaloBCA/status/1367657534773850117
Wed Mar 03 02:03:12 +0000 2021;1366932138432622597;"@kodomobub Sebagai informasi berikut keunggulan membeli SR014 di BCA: - Dapatkan 70.000 poin GetPlus khusus untuk pembelian SR014 melalui Welma.(1) - Bebas biaya pembukaan rekening efek. - Bebas biaya penyimpanan sampai dengan jatuh tempo. (1) ^Nena";0;0;0;0;in;620977821;1366930159970885632;HaloBCA;https://twitter.com/HaloBCA/status/1366932138432622597
Wed Mar 03 02:01:10 +0000 2021;1366931626492628994;"@kodomobub Dengan senang hati kami informasikan tidak harus ke Cabang BCA. Bpk/Ibu juga dpt melakukan pembelian secara online salah satunya melalui Welma. Namun apakah Bpk/Ibu sudah memiliki SID? :) Tks ^Nena";0;1;0;0;in;620977821;1366930159970885632;HaloBCA;https://twitter.com/HaloBCA/status/1366931626492628994
Mon Mar 01 13:01:00 +0000 2021;1366372900492615680;"@HaloBCA kenapa saya selalu gagal hubungkan akun welma dg BCA, SMS aktivasi tdk pernah bs terkirim. #askbca #welma";2;6;0;0;in;80513591;1366372900492615680;sasjend;https://twitter.com/sasjend/status/1366372900492615680
Fri Feb 26 08:07:14 +0000 2021;1365211811264430083;"@Nastarsyawalan Dengan senang hati kami bantu informasikan Untuk melakukan transaksi menggunakan Welma atau Klik BCA Individu? :) Tks ^Sina";0;0;0;0;in;620977821;1365201899612303360;HaloBCA;https://twitter.com/HaloBCA/status/1365211811264430083
Fri Feb 26 03:55:30 +0000 2021;1365148460991746051;"@rizkicengir Dengan senang hati kami bantu infokan Bpk Rizki, perihal penjualan Sukuk Negara Ritel seri SR014 (SR014) pasar perdana di BCA bisa secara Online melalui aplikasi Welma salah satunya ya. :) Tks ^Alya";0;0;0;0;in;620977821;1365142836836929539;HaloBCA;https://twitter.com/HaloBCA/status/1365148460991746051
Thu Feb 25 09:49:04 +0000 2021;1364875049740603396;"@HaloBCA , saya punya ORI dan RD beli di BCA via apk Welma. Untuk RD portofolio masuk di KSEI sedangkan ORInya tidak ada di portofolio KSEI. Tolong dibantu";2;5;0;0;in;2583938845;1364875049740603396;bonekalintang;https://twitter.com/bonekalintang/status/1364875049740603396
Mon Feb 22 03:57:46 +0000 2021;1363699476653776896;"Sebagai salah satu mitra distribusi, PT Bank Central Asia Tbk (BCA) berhasil menjual Obligasi Negara Ritel Seri ORI019 secara online, baik melalui KlikBCA maupun aplikasi Wealth Management (Welma), mencapai hampir Rp4,4 Triliun. Selengkapnya  https://t.co/Ocgbb0FPNg";0;0;0;0;in;1169861863426818048;1363699476653776896;theiconomic;https://twitter.com/theiconomic/status/1363699476653776896
Fri Feb 19 03:15:43 +0000 2021;1362601732044255232;"Welma BCA ini apa lg?";0;0;0;0;in;55493389;1362601732044255232;duwiry;https://twitter.com/duwiry/status/1362601732044255232
Wed Feb 17 01:31:22 +0000 2021;1361850696774033408;"@sitimaee6 Kami bantu infokan kembali Ibu Kiana, untuk Pengecekan BCA ID saat ini tidak bisa dilakukan di  Cabang ya, jika Ibu lupa BCA ID dapat melakukan: mengakses fitur lupa BCA ID yang terdapat pada layar login Welma. :) Tks ^Alya";0;0;0;0;in;620977821;1361845778604466176;HaloBCA;https://twitter.com/HaloBCA/status/1361850696774033408
Wed Feb 17 01:21:47 +0000 2021;1361848284243877889;"@sitimaee6 Dengan senang hati kami bantu informasinya Ibu Kiana, tidak harus datang ke Cabang BCA. Jika Ibu lupa BCA ID dapat melakukan: untuk mengetahui BCA ID dapat mengakses fitur lupa BCA ID yang terdapat pada layar login Welma:) Tks ^Alya";0;0;0;0;in;620977821;1361845778604466176;HaloBCA;https://twitter.com/HaloBCA/status/1361848284243877889
Wed Feb 17 01:14:22 +0000 2021;1361846416553861126;"@HaloBCA min saya belum melakukan pengkaitan rekening ke BCA ID di welma, saya bisa ga liat fitur Portofolio?";0;2;0;0;in;1356418563284762625;1361846416553861126;mandragunaa1;https://twitter.com/mandragunaa1/status/1361846416553861126
Wed Feb 17 01:11:50 +0000 2021;1361845778604466176;"@HaloBCA min saya lupa bca id welma saya. kalo pengecekan bca id welma saya bisa melalui cabang bca ga ya? soalnya kebetulan pagi ini saya mau ke cabang bca min.";0;5;0;0;in;1328902407774900227;1361845778604466176;kaylaputtt;https://twitter.com/kaylaputtt/status/1361845778604466176
Tue Feb 16 06:25:59 +0000 2021;1361562452148641795;"@lina_ho Mohon informasinya Ibu Lina, apakah yang dimaksud kantor pusat Welma mengenai keluhan? jika benar jika ada keluhan bisa disampaikan melalui kami atau melalui Halo BCA 1500888 ya :) Tks ^Alya";0;1;0;0;in;620977821;1361544694056902661;HaloBCA;https://twitter.com/HaloBCA/status/1361562452148641795
